    37   -9.4581288897   -9.4581285319   -0.0000003578
    37    1.0628301982    1.0628300851    0.0000001131
    38    4.2651508613    4.2651509408   -0.0000000795
    38   -0.7106406838   -0.7106407401    0.0000000563
    38    3.4365142312    3.4365142007    0.0000000305
    39    6.6920768222    6.6920769509   -0.0000001286
    39   -3.9993890084   -3.9993893714    0.0000003630
    39   -3.4107520037   -3.4107519400   -0.0000000636
    40  -11.9648520615  -11.9648520678    0.0000000063
    40   -0.4651235315   -0.4651235092   -0.0000000223
    40   10.1644931647   10.1644932314   -0.0000000667
    41   -1.6770299521   -1.6770299413   -0.0000000108
    41   -6.0306212197   -6.0306211817   -0.0000000380
    41  -10.1262360056  -10.1262360854    0.0000000798
    42   -0.4186224623   -0.4186224621   -0.0000000002
    42    3.5809175529    3.5809175239    0.0000000290
    42   11.2954531176   11.2954531145    0.0000000031
    43   -5.6902970380   -5.6902970612    0.0000000232
    43   -1.0222894957   -1.0222894225   -0.0000000732
    43   -7.8527251640   -7.8527251181   -0.0000000459
    44  -11.5875124425  -11.5875124312   -0.0000000113
    44    2.1862123072    2.1862122988    0.0000000083
    44    8.9701125887    8.9701125770    0.0000000117
    45  -18.4757864872  -18.4757862642   -0.0000002230
    45   11.5987036554   11.5987034473    0.0000002081
    45    3.9892580514    3.9892580514    0.0000000001
    46    4.2604734790    4.2604734777    0.0000000013
    46   10.0847667875   10.0847668309   -0.0000000434
    46    8.7220261184    8.7220261439   -0.0000000255
    47  -11.7733613615  -11.7733613787    0.0000000172
    47    8.7700846450    8.7700846815   -0.0000000365
    47  -10.0465911646  -10.0465910276   -0.0000001370
    48   -6.5751944987   -6.5751945279    0.0000000292
    48   -4.1299381076   -4.1299380725   -0.0000000350
    48   -5.8977708363   -5.8977709322    0.0000000959
    49    3.5296841986    3.5296838574    0.0000003412
    49   -9.0843592125   -9.0843590738   -0.0000001386
    49  -13.0290148002  -13.0290146608   -0.0000001394
    50   -0.5750287778   -0.5750287837    0.0000000059
    50   -1.8124756480   -1.8124756722    0.0000000242
    50   -5.6170829919   -5.6170830162    0.0000000243
    51   15.2865946143   15.2865944212    0.0000001931
    51  -10.4730578323  -10.4730577756   -0.0000000567
    51  -18.3835318160  -18.3835316574   -0.0000001585
    52    3.1734688400    3.1734688134    0.0000000267
    52    2.5402334893    2.5402334492    0.0000000401
    52   -2.7521187599   -2.7521187667    0.0000000068
    53   -6.9142772111   -6.9142771998   -0.0000000113
    53   -1.9593607351   -1.9593607091   -0.0000000260
    53    6.1478676753    6.1478677557   -0.0000000805
    54   -2.6027263414   -2.6027263966    0.0000000552
    54  -15.5049671071  -15.5049671448    0.0000000377
    54   -6.3669345639   -6.3669345695    0.0000000057
    55  -17.8750824148  -17.8750823497   -0.0000000650
    55   13.3755941067   13.3755941216   -0.0000000149
    55    1.1994097906    1.1994096284    0.0000001623
    56   -7.9573626067   -7.9573626169    0.0000000102
    56  -13.8619163010  -13.8619162876   -0.0000000135
    56    4.7080461025    4.7080461135   -0.0000000110
    57   -0.1292761567   -0.1292761749    0.0000000181
    57   -1.0298188704   -1.0298190279    0.0000001575
    57   26.8005537782   26.8005538883   -0.0000001100
    58   -0.4897986662   -0.4897986571   -0.0000000091
    58   -0.7223016667   -0.7223016577   -0.0000000090
    58   -3.9458076765   -3.9458076463   -0.0000000302
    59   16.6536739050   16.6536738428    0.0000000622
    59    2.3005683556    2.3005682737    0.0000000819
    59  -15.0266488504  -15.0266488087   -0.0000000416
    60   -1.5712097991   -1.5712098073    0.0000000082
    60   15.4356288112   15.4356288226   -0.0000000113
    60   -5.2495385762   -5.2495385842    0.0000000080
    61  -22.7628447453  -22.7628447893    0.0000000439
    61  -16.3899710810  -16.3899709269   -0.0000001541
    61    6.5958450057    6.5958448549    0.0000001507
    62   -3.7240938627   -3.7240938923    0.0000000295
    62   13.7654269440   13.7654269409    0.0000000031
    62   -7.6106754761   -7.6106754660   -0.0000000101
    63   -0.3471801676   -0.3471800999   -0.0000000677
    63   -0.8910235988   -0.8910236337    0.0000000350
    63   -2.3566327900   -2.3566327721   -0.0000000179
    64    1.1328709559    1.1328709369    0.0000000189
    64   -9.5213695352   -9.5213695296   -0.0000000055
    64   10.7193874885   10.7193874956   -0.0000000071
    65   -7.9266179125   -7.9266179300    0.0000000175
    65  -20.4286517032  -20.4286515794   -0.0000001239
    65  -13.1460322450  -13.1460322378   -0.0000000072
    66    0.4543821274    0.4543821259    0.0000000015
    66   16.7116932198   16.7116932318   -0.0000000120
    66    0.9888676266    0.9888676315   -0.0000000049
    67   -5.7608951022   -5.7608950691   -0.0000000330
    67   14.1664048056   14.1664047345    0.0000000711
    67  -11.2298873501  -11.2298873195   -0.0000000306
    68    3.0724558280    3.0724558386   -0.0000000105
    68    6.3773724139    6.3773723640    0.0000000499
    68   -0.2829916025   -0.2829914812   -0.0000001213
    69    2.4956829543    2.4956829545   -0.0000000002
    69    8.5887513035    8.5887512394    0.0000000641
    69   -5.8246394087   -5.8246394326    0.0000000239
    70  -11.5570607989  -11.5570608268    0.0000000279
    70    2.8747966314    2.8747966498   -0.0000000184
    70  -11.5387812650  -11.5387812698    0.0000000047
    71  -17.8174374992  -17.8174371882   -0.0000003110
    71   12.2200413125   12.2200412984    0.0000000141
    71   12.1660154343   12.1660153956    0.0000000388
    72   -3.6555219208   -3.6555218939   -0.0000000269
    72   -4.4909780445   -4.4909780405   -0.0000000040
    72    4.3346225050    4.3346225699   -0.0000000649
    73   -1.0412993413   -1.0412991860   -0.0000001553
    73   -7.6240085991   -7.6240084899   -0.0000001092
    73    6.1126393496    6.1126392212    0.0000001284
    74  -10.3985138071  -10.3985138106    0.0000000035
    74   -3.8153981529   -3.8153982122    0.0000000592
    74   -4.5084101555   -4.5084101712    0.0000000157
    75   22.4238300086   22.4238299495    0.0000000592
    75   -9.4811252018   -9.4811252673    0.0000000655
    75  -14.9992356137  -14.9992354206   -0.0000001931
    76  -10.1641474089  -10.1641474075   -0.0000000014
    76  -14.7696713827  -14.7696713845    0.0000000018
    76   -5.9426436519   -5.9426436465   -0.0000000054
    77  -17.7149711487  -17.7149711627    0.0000000140
    77   -8.0005064001   -8.0005061677   -0.0000002324
    77   19.5742606252   19.5742603389    0.0000002863
    78    9.5854538495    9.5854538619   -0.0000000125
    78    8.6084685631    8.6084685757   -0.0000000126
    78    8.4688410470    8.4688410553   -0.0000000082
    79  -24.5258028633  -24.5258026228   -0.0000002406
    79    5.5848282273    5.5848282247    0.0000000025
    79   -9.0587354214   -9.0587353506   -0.0000000708
    80   -4.2261413830   -4.2261413777   -0.0000000053
    80   -6.2483855640   -6.2483855428   -0.0000000212
    80    3.1463085736    3.1463085909   -0.0000000173
    81   13.0092425889   13.0092426427   -0.0000000538
    81    5.9380539415    5.9380539194    0.0000000221
    81  -25.9019013799  -25.9019010724   -0.0000003076
    82    1.3263704409    1.3263704038    0.0000000370
    82   -5.3451613815   -5.3451613993    0.0000000179
    82   -1.4802264559   -1.4802265490    0.0000000931
    83   10.6970201477   10.6970200952    0.0000000525
    83    6.6711903742    6.6711903617    0.0000000124
    83   15.1907508484   15.1907508131    0.0000000353
    84    9.5081815266    9.5081815261    0.0000000005
    84    5.5329213421    5.5329213815   -0.0000000394
    84  -15.1839883983  -15.1839884357    0.0000000374
    85    6.7110111945    6.7110112314   -0.0000000369
    85    1.6943735136    1.6943736109   -0.0000000973
    85   31.5025488294   31.5025486489    0.0000001805
    86   -4.5127012015   -4.5127011956   -0.0000000059
    86    9.0829313467    9.0829313639   -0.0000000172
    86   17.8208080206   17.8208080681   -0.0000000476
    87    9.7339439640    9.7339439465    0.0000000174
    87  -11.2785606689  -11.2785606673   -0.0000000016
    87    5.0614767224    5.0614766364    0.0000000860
    88   -9.0823409096   -9.0823409186    0.0000000090
    88   -5.2184026572   -5.2184026538   -0.0000000034
    88   -5.0822480114   -5.0822479970   -0.0000000143
    89   -6.0396987692   -6.0396987219   -0.0000000473
    89  -20.3335613912  -20.3335612802   -0.0000001111
    89    2.4294009859    2.4294009931   -0.0000000072
    90    4.5688396506    4.5688396477    0.0000000029
    90    5.4335752952    5.4335753073   -0.0000000120
    90   -3.0631619438   -3.0631619529    0.0000000091
    91   20.7915149849   20.7915149416    0.0000000433
    91   18.7275989356   18.7275988699    0.0000000657
    91   -7.0803236747   -7.0803236474   -0.0000000273
    92   -4.8038942600   -4.8038943194    0.0000000594
    92    0.1158223881    0.1158223802    0.0000000079
    92    1.5931125768    1.5931125865   -0.0000000097
    93   -4.1212945814   -4.1212945205   -0.0000000610
    93  -17.3285881510  -17.3285882477    0.0000000967
    93   14.9450751019   14.9450749098    0.0000001921
    94    0.8994134760    0.8994135221   -0.0000000462
    94   -0.9759283728   -0.9759282547   -0.0000001181
    94    2.3982599453    2.3982598956    0.0000000496
    95   -3.7984506469   -3.7984506476    0.0000000007
    95   -7.1943918726   -7.1943918286   -0.0000000440
    95   -2.0015960945   -2.0015961551    0.0000000606
    96    3.2120905223    3.2120905003    0.0000000220
    96   12.0613592708   12.0613593969   -0.0000001261
    96   -4.3437220006   -4.3437219990   -0.0000000016
    97   13.1603746536   13.1603746961   -0.0000000425
    97   -0.0388681315   -0.0388682101    0.0000000786
    97  -14.7387880497  -14.7387879565   -0.0000000932
    98    6.0434659099    6.0434658358    0.0000000741
    98    0.3105655924    0.3105656574   -0.0000000650
    98    4.6030500732    4.6030500757   -0.0000000025
    99   -5.1880861452   -5.1880862196    0.0000000744
    99  -17.0581546308  -17.0581541003   -0.0000005306
    99   11.3646430589   11.3646431295   -0.0000000706
   100    7.5752767236    7.5752767017    0.0000000220
   100    2.2019352650    2.2019352695   -0.0000000044
   100  -10.1201661073  -10.1201661220    0.0000000147
   101  -17.7589185705  -17.7589184671   -0.0000001034
   101   -1.6596027467   -1.6596028126    0.0000000658
